,Unnamed: 0,producto,subtipo,tipo_comercial,mercado,month,semana,precio_max,precio_min,year,date_semana
6391,217,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,3,5.6,6.1,2021,2021-3
6392,220,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,3,2.96,3.06,2021,2021-3
6534,208,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,2,2.96,3.06,2021,2021-2
6535,209,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,2,2.85,2.9,2021,2021-2
6536,212,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,2,4.61,4.71,2021,2021-2
6537,215,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,2,5.66,5.76,2021,2021-2
6538,216,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,2,5.6,5.9,2021,2021-2
6539,219,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,2,2.96,3.06,2021,2021-2
6680,205,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,1,2.96,3.06,2021,2021-1
6681,206,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,1,2.85,2.9,2021,2021-1
6682,209,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,1,4.61,4.71,2021,2021-1
6683,212,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,1,5.66,5.76,2021,2021-1
6684,213,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,1,5.6,5.9,2021,2021-1
6685,216,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,1,2.96,3.06,2021,2021-1
57,147,04 Frutos secos,Almendra,Almendra Comuna,Alicante,5,18,3.51,3.61,2022,2022-18
58,148,04 Frutos secos,Almendra,Almendra Comuna,Castellón,5,18,3.15,3.5,2022,2022-18
59,151,04 Frutos secos,Almendra,Almendra Largueta,Alicante,5,18,5.21,5.31,2022,2022-18
60,154,04 Frutos secos,Almendra,Almendra Marcona,Alicante,5,18,7.16,7.26,2022,2022-18
61,155,04 Frutos secos,Almendra,Almendra Marcona,Castellón,5,18,7.2,7.35,2022,2022-18
62,158,04 Frutos secos,Almendra,Almendra Planeta,Alicante,5,18,3.56,3.66,2022,2022-18
181,166,04 Frutos secos,Almendra,Almendra Comuna,Alicante,4,17,3.51,3.61,2022,2022-17
182,167,04 Frutos secos,Almendra,Almendra Comuna,Castellón,4,17,3.15,3.5,2022,2022-17
183,170,04 Frutos secos,Almendra,Almendra Largueta,Alicante,4,17,5.21,5.31,2022,2022-17
184,173,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4,17,7.16,7.26,2022,2022-17
185,174,04 Frutos secos,Almendra,Almendra Marcona,Castellón,4,17,7.1,7.35,2022,2022-17
186,177,04 Frutos secos,Almendra,Almendra Planeta,Alicante,4,17,3.56,3.66,2022,2022-17
306,166,04 Frutos secos,Almendra,Almendra Comuna,Alicante,4,16,3.51,3.61,2022,2022-16
307,167,04 Frutos secos,Almendra,Almendra Comuna,Castellon,4,16,3.15,3.5,2022,2022-16
308,170,04 Frutos secos,Almendra,Almendra Largueta,Alicante,4,16,5.21,5.31,2022,2022-16
309,173,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4,16,7.16,7.26,2022,2022-16
310,174,04 Frutos secos,Almendra,Almendra Marcona,Castellon,4,16,7.1,7.35,2022,2022-16
311,177,04 Frutos secos,Almendra,Almendra Planeta,Alicante,4,16,3.56,3.66,2022,2022-16
422,155,04 Frutos secos,Almendra,Almendra Comuna,Alicante,4,15,3.51,3.61,2022,2022-15
423,156,04 Frutos secos,Almendra,Almendra Comuna,Castellón,4,15,3.15,3.5,2022,2022-15
424,159,04 Frutos secos,Almendra,Almendra Largueta,Alicante,4,15,5.21,5.31,2022,2022-15
425,162,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4,15,7.16,7.26,2022,2022-15
426,163,04 Frutos secos,Almendra,Almendra Marcona,Castellón,4,15,7.1,7.35,2022,2022-15
427,166,04 Frutos secos,Almendra,Almendra Planeta,Alicante,4,15,3.56,3.66,2022,2022-15
538,152,04 Frutos secos,Almendra,Almendra Comuna,Alicante,4,14,3.51,3.61,2022,2022-14
539,153,04 Frutos secos,Almendra,Almendra Comuna,Castellón,4,14,3.15,3.5,2022,2022-14
540,156,04 Frutos secos,Almendra,Almendra Largueta,Alicante,4,14,5.21,5.31,2022,2022-14
541,159,04 Frutos secos,Almendra,Almendra Marcona,Alicante,4,14,7.16,7.26,2022,2022-14
542,160,04 Frutos secos,Almendra,Almendra Marcona,Castellón,4,14,7.1,7.35,2022,2022-14
543,163,04 Frutos secos,Almendra,Almendra Planeta,Alicante,4,14,3.56,3.66,2022,2022-14
656,154,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3,13,3.46,3.56,2022,2022-13
657,155,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3,13,3.15,3.5,2022,2022-13
658,158,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3,13,5.21,5.31,2022,2022-13
659,161,04 Frutos secos,Almendra,Almendra Marcona,Alicante,3,13,7.16,7.26,2022,2022-13
660,162,04 Frutos secos,Almendra,Almendra Marcona,Castellón,3,13,7.1,7.35,2022,2022-13
661,165,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3,13,3.51,3.61,2022,2022-13
777,160,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3,12,3.51,3.61,2022,2022-12
778,161,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3,12,3.15,3.5,2022,2022-12
779,164,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3,12,5.21,5.31,2022,2022-12
780,167,04 Frutos secos,Almendra,Almendra Marcona,Alicante,3,12,7.16,7.26,2022,2022-12
781,168,04 Frutos secos,Almendra,Almendra Marcona,Castellón,3,12,7.1,7.5,2022,2022-12
782,171,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3,12,3.51,3.61,2022,2022-12
907,169,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3,11,3.51,3.61,2022,2022-11
908,170,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3,11,3.15,3.5,2022,2022-11
909,173,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3,11,5.21,5.31,2022,2022-11
910,176,04 Frutos secos,Almendra,Almendra Marcona,Alicante,3,11,7.21,7.31,2022,2022-11
911,177,04 Frutos secos,Almendra,Almendra Marcona,Castellón,3,11,7.1,7.25,2022,2022-11
912,180,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3,11,3.51,3.61,2022,2022-11
1036,165,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3,10,3.51,3.61,2022,2022-10
1037,166,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3,10,3.15,3.5,2022,2022-10
1038,169,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3,10,5.21,5.31,2022,2022-10
1039,172,04 Frutos secos,Almendra,Almendra Marcona,Alicante,3,10,7.21,7.31,2022,2022-10
1040,173,04 Frutos secos,Almendra,Almendra Marcona,Castellón,3,10,7.1,7.25,2022,2022-10
1041,176,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3,10,3.51,3.61,2022,2022-10
1166,168,04 Frutos secos,Almendra,Almendra Comuna,Alicante,3,9,3.51,3.61,2022,2022-9
1167,169,04 Frutos secos,Almendra,Almendra Comuna,Castellón,3,9,3.15,3.5,2022,2022-9
1168,172,04 Frutos secos,Almendra,Almendra Largueta,Alicante,3,9,5.21,5.31,2022,2022-9
1169,175,04 Frutos secos,Almendra,Almendra Marcona,Alicante,3,9,7.21,7.31,2022,2022-9
1170,176,04 Frutos secos,Almendra,Almendra Marcona,Castellón,3,9,7.15,7.5,2022,2022-9
1171,179,04 Frutos secos,Almendra,Almendra Planeta,Alicante,3,9,3.51,3.61,2022,2022-9
1300,179,04 Frutos secos,Almendra,Almendra Comuna,Alicante,2,8,3.51,3.61,2022,2022-8
1301,180,04 Frutos secos,Almendra,Almendra Comuna,Castellón,2,8,3.15,3.5,2022,2022-8
1302,183,04 Frutos secos,Almendra,Almendra Largueta,Alicante,2,8,5.21,5.31,2022,2022-8
1303,186,04 Frutos secos,Almendra,Almendra Marcona,Alicante,2,8,7.21,7.31,2022,2022-8
1304,187,04 Frutos secos,Almendra,Almendra Marcona,Castellón,2,8,7.15,7.5,2022,2022-8
1305,190,04 Frutos secos,Almendra,Almendra Planeta,Alicante,2,8,3.51,3.61,2022,2022-8
1434,175,04 Frutos secos,Almendra,Almendra Comuna,Alicante,2,7,3.51,3.61,2022,2022-7
1435,176,04 Frutos secos,Almendra,Almendra Comuna,Castellón,2,7,3.2,3.5,2022,2022-7
1436,179,04 Frutos secos,Almendra,Almendra Largueta,Alicante,2,7,5.21,5.31,2022,2022-7
1437,182,04 Frutos secos,Almendra,Almendra Marcona,Alicante,2,7,7.21,7.31,2022,2022-7
1438,183,04 Frutos secos,Almendra,Almendra Marcona,Castellón,2,7,7.15,7.5,2022,2022-7
1439,186,04 Frutos secos,Almendra,Almendra Planeta,Alicante,2,7,3.51,3.61,2022,2022-7
1571,182,04 Frutos secos,Almendra,Almendra Comuna,Alicante,2,6,3.56,3.66,2022,2022-6
1572,183,04 Frutos secos,Almendra,Almendra Comuna,Castellón,2,6,3.2,3.5,2022,2022-6
1573,186,04 Frutos secos,Almendra,Almendra Largueta,Alicante,2,6,5.26,5.36,2022,2022-6
1574,189,04 Frutos secos,Almendra,Almendra Marcona,Alicante,2,6,7.26,7.36,2022,2022-6
1575,190,04 Frutos secos,Almendra,Almendra Marcona,Castellón,2,6,7.2,7.5,2022,2022-6
1576,193,04 Frutos secos,Almendra,Almendra Planeta,Alicante,2,6,3.56,3.66,2022,2022-6
1717,195,04 Fruita Seca,Ametla,Ametla comuna,Alacant,2,5,3.56,3.66,2022,2022-5
1718,196,04 Fruita Seca,Ametla,Ametla comuna,Castelló,2,5,3.25,3.5,2022,2022-5
1719,199,04 Fruita Seca,Ametla,Ametla largueta,Alacant,2,5,5.26,5.36,2022,2022-5
1720,202,04 Fruita Seca,Ametla,Ametla marcona,Alacant,2,5,7.26,7.36,2022,2022-5
1721,203,04 Fruita Seca,Ametla,Ametla marcona,Castelló,2,5,6.9,7.35,2022,2022-5
1722,206,04 Fruita Seca,Ametla,Ametla planeta,Alacant,2,5,3.56,3.66,2022,2022-5
1866,204,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,4,3.56,3.66,2022,2022-4
1867,205,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,4,3.25,3.5,2022,2022-4
1868,208,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,4,5.26,5.36,2022,2022-4
1869,211,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,4,7.26,7.36,2022,2022-4
1870,212,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,4,6.9,7.35,2022,2022-4
1871,215,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,4,3.56,3.66,2022,2022-4
2020,210,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,3,3.61,3.71,2022,2022-3
2021,211,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,3,3.25,3.5,2022,2022-3
2022,214,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,3,5.26,5.36,2022,2022-3
2023,217,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,3,7.26,7.36,2022,2022-3
2024,218,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,3,6.9,7.35,2022,2022-3
2025,221,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,3,3.61,3.71,2022,2022-3
2175,214,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,2,3.61,3.71,2022,2022-2
2176,215,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,2,3.35,3.6,2022,2022-2
2177,218,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,2,5.26,5.36,2022,2022-2
2178,221,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,2,7.26,7.36,2022,2022-2
2179,222,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,2,7.1,7.4,2022,2022-2
2180,225,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,2,3.61,3.71,2022,2022-2
2331,220,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,1,3.56,3.66,2022,2022-1
2332,221,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,1,3.35,3.6,2022,2022-1
2333,224,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,1,5.26,5.36,2022,2022-1
2334,227,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,1,7.26,7.36,2022,2022-1
2335,228,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,1,7.1,7.4,2022,2022-1
2336,231,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,1,3.56,3.66,2022,2022-1
2479,208,04 Frutos secos,Almendra,Almendra Comuna,Alicante,1,53,3.56,3.66,2022,2022-53
2480,209,04 Frutos secos,Almendra,Almendra Comuna,Castellón,1,53,3.35,3.6,2022,2022-53
2481,212,04 Frutos secos,Almendra,Almendra Largueta,Alicante,1,53,5.26,5.36,2022,2022-53
2482,215,04 Frutos secos,Almendra,Almendra Marcona,Alicante,1,53,7.26,7.36,2022,2022-53
2483,216,04 Frutos secos,Almendra,Almendra Marcona,Castellón,1,53,7.1,7.4,2022,2022-53
2484,219,04 Frutos secos,Almendra,Almendra Planeta,Alicante,1,53,3.56,3.66,2022,2022-53
